time_days,Nuclei:Sn123 top 14
1.2859475712408185e-05,4.807811177650898e-91
1.286173680334704e-05,4.80781117760458e-91
1.2863998291855153e-05,4.8078111775582533e-91
1.286626017800243e-05,4.8078111775119197e-91
1.2868522461858791e-05,4.8078111774655767e-91
1.287078514349416e-05,4.8078111774192267e-91
1.2873048222978482e-05,4.8078111773728674e-91
1.2875311700381712e-05,4.807811177326501e-91
1.2877575575773814e-05,4.8078111772801253e-91
1.2879839849224767e-05,4.8078111772337426e-91
1.2882104520804565e-05,4.8078111771873506e-91
1.2884369590583207e-05,4.807811177140952e-91
1.2886635058630711e-05,4.807811177094544e-91
1.2888900925017104e-05,4.807811177048128e-91
1.2891167189812427e-05,4.807811177001704e-91
1.2893433853086732e-05,4.8078111769552717e-91
1.2895700914910086e-05,4.807811176908832e-91
1.2897968375352564e-05,4.8078111768623825e-91
1.2900236234484254e-05,4.807811176815926e-91
1.290250449237526e-05,4.8078111767694617e-91
1.2904773149095697e-05,4.8078111767229885e-91
1.2907042204715688e-05,4.807811176676507e-91
1.2909311659305374e-05,4.8078111766300176e-91
1.2911581512934906e-05,4.807811176583521e-91
1.291385176567445e-05,4.8078111765370144e-91
1.2916122417594177e-05,4.8078111764905004e-91
1.291839346876428e-05,4.807811176443978e-91
1.2920664919254954e-05,4.807811176397449e-91
1.2922936769136416e-05,4.80781117635091e-91
1.292520901847889e-05,4.8078111763043633e-91
1.2927481667352613e-05,4.8078111762578084e-91
1.2929754715827835e-05,4.807811176211246e-91
1.293202816397482e-05,4.807811176164675e-91
1.2934302011863841e-05,4.8078111761180955e-91
1.2936576259565183e-05,4.807811176071508e-91
1.293885090714915e-05,4.807811176024912e-91
1.294112595468605e-05,4.8078111759783074e-91
1.2943401402246207e-05,4.807811175931695e-91
1.294567724989996e-05,4.8078111758850754e-91
1.2947953497717656e-05,4.8078111758384463e-91
1.2950230145769658e-05,4.8078111757918096e-91
1.2952507194126336e-05,4.807811175745166e-91
1.2954784642858074e-05,4.807811175698512e-91
1.2957062492035277e-05,4.807811175651851e-91
1.2959340741728355e-05,4.807811175605181e-91
1.2961619392007726e-05,4.807811175558504e-91
1.2963898442943827e-05,4.8078111755118176e-91
1.296617789460711e-05,4.807811175465124e-91
1.2968457747068027e-05,4.807811175418421e-91
1.297073800039706e-05,4.807811175371711e-91
1.2973018654664686e-05,4.807811175324992e-91
1.2975299709941405e-05,4.807811175278265e-91
1.2977581166297728e-05,4.8078111752315297e-91
1.297986302380418e-05,4.8078111751847867e-91
1.2982145282531289e-05,4.807811175138035e-91
1.2984427942549603e-05,4.8078111750912745e-91
1.2986711003929686e-05,4.807811175044507e-91
1.2988994466742107e-05,4.807811174997731e-91
1.2991278331057449e-05,4.807811174950946e-91
1.299356259694631e-05,4.807811174904153e-91
1.2995847264479297e-05,4.807811174857352e-91
1.2998132333727037e-05,4.807811174810543e-91
1.3000417804760155e-05,4.8078111747637253e-91
1.3002703677649304e-05,4.8078111747169e-91
1.300498995246514e-05,4.8078111746700654e-91
1.3007276629278335e-05,4.807811174623224e-91
1.3009563708159572e-05,4.807811174576374e-91
1.3011851189179546e-05,4.8078111745295143e-91
1.3014139072408969e-05,4.8078111744826476e-91
1.3016427357918556e-05,4.807811174435773e-91
1.3018716045779048e-05,4.807811174388889e-91
1.3021005136061182e-05,4.807811174341998e-91
1.3023294628835722e-05,4.8078111742950973e-91
1.3025584524173435e-05,4.80781117424819e-91
1.3027874822145105e-05,4.807811174201274e-91
1.303016552282153e-05,4.807811174154349e-91
1.3032456626273516e-05,4.807811174107416e-91
1.3034748132571883e-05,4.807811174060475e-91
1.3037040041787466e-05,4.8078111740135253e-91
1.3039332353991103e-05,4.8078111739665687e-91
1.304162506925366e-05,4.807811173919603e-91
1.3043918187646006e-05,4.807811173872628e-91
1.3046211709239017e-05,4.807811173825646e-91
1.3048505634103597e-05,4.807811173778655e-91
1.3050799962310646e-05,4.8078111737316563e-91
1.305309469393109e-05,4.807811173684649e-91
1.3055389829035857e-05,4.807811173637634e-91
1.3057685367695895e-05,4.8078111735906103e-91
1.305998130998216e-05,4.8078111735435785e-91
1.306227765596562e-05,4.807811173496538e-91
1.306457440571726e-05,4.807811173449489e-91
1.3066871559308077e-05,4.807811173402433e-91
1.3069169116809073e-05,4.807811173355367e-91
1.3071467078291269e-05,4.807811173308294e-91
1.3073765443825702e-05,4.8078111732612124e-91
1.3076064213483409e-05,4.807811173214122e-91
1.3078363387335455e-05,4.807811173167025e-91
1.3080662965452906e-05,4.807811173119919e-91
1.3082962947906846e-05,4.807811173072803e-91
1.3085263334768367e-05,4.8078111730256803e-91
1.3087564126108579e-05,4.807811172978549e-91
1.30898653219986e-05,4.8078111729314095e-91
1.3092166922509563e-05,4.807811172884262e-91
1.309446892771261e-05,4.8078111728371054e-91
1.3096771337678906e-05,4.807811172789941e-91
1.3099074152479614e-05,4.807811172742768e-91
1.3101377372185915e-05,4.8078111726955874e-91
1.310368099686901e-05,4.8078111726483975e-91
1.3105985026600103e-05,4.8078111726012e-91
1.3108289461450415e-05,4.807811172553994e-91
1.3110594301491177e-05,4.80781117250678e-91
1.3112899546793635e-05,4.807811172459558e-91
1.3115205197429045e-05,4.807811172412327e-91
1.3117511253468678e-05,4.807811172365088e-91
1.3119817714983818e-05,4.8078111723178403e-91
1.3122124582045757e-05,4.8078111722705845e-91
1.3124431854725805e-05,4.8078111722233204e-91
1.312673953309528e-05,4.807811172176049e-91
1.3129047617225519e-05,4.807811172128768e-91
1.3131356107187863e-05,4.807811172081478e-91
1.3133665003053671e-05,4.8078111720341814e-91
1.313597430489431e-05,4.807811171986876e-91
1.3138284012781169e-05,4.807811171939561e-91
1.3140594126785641e-05,4.8078111718922395e-91
1.3142904646979132e-05,4.807811171844909e-91
1.3145215573433066e-05,4.8078111717975697e-91
1.3147526906218872e-05,4.807811171750223e-91
1.3149838645407999e-05,4.807811171702867e-91
1.3152150791071902e-05,4.807811171655503e-91
1.3154463343282055e-05,4.807811171608131e-91
1.3156776302109942e-05,4.80781117156075e-91
1.3159089667627053e-05,4.807811171513362e-91
1.3161403439904903e-05,4.807811171465965e-91
1.3163717619015009e-05,4.8078111714185587e-91
1.3166032205028904e-05,4.8078111713711453e-91
1.3168347198018138e-05,4.807811171323723e-91
1.3170662598054269e-05,4.807811171276293e-91
1.3172978405208867e-05,4.8078111712288534e-91
1.3175294619553517e-05,4.807811171181406e-91
1.3177611241159812e-05,4.8078111711339504e-91
1.3179928270099365e-05,4.8078111710864874e-91
1.3182245706443798e-05,4.807811171039015e-91
1.318456355026474e-05,4.807811170991534e-91
1.3186881801633843e-05,4.807811170944045e-91
1.3189200460622769e-05,4.807811170896547e-91
1.3191519527303184e-05,4.8078111708490423e-91
1.3193839001746772e-05,4.807811170801528e-91
1.3196158884025237e-05,4.807811170754006e-91
1.3198479174210283e-05,4.807811170706475e-91
1.3200799872373637e-05,4.8078111706589364e-91
1.320312097858703e-05,4.8078111706113885e-91
1.3205442492922213e-05,4.807811170563833e-91
1.3207764415450944e-05,4.8078111705162685e-91
1.3210086746244996e-05,4.807811170468696e-91
1.3212409485376156e-05,4.8078111704211153e-91
1.321473263291622e-05,4.807811170373526e-91
1.3217056188937003e-05,4.8078111703259283e-91
1.3219380153510325e-05,4.8078111702783225e-91
1.3221704526708021e-05,4.807811170230708e-91
1.3224029308601945e-05,4.807811170183085e-91
1.3226354499263955e-05,4.807811170135454e-91
1.3228680098765923e-05,4.8078111700878145e-91
1.323100610717974e-05,4.8078111700401667e-91
1.3233332524577303e-05,4.807811169992511e-91
1.3235659351030522e-05,4.807811169944846e-91
1.3237986586611324e-05,4.8078111698971734e-91
1.3240314231391643e-05,4.807811169849492e-91
1.3242642285443436e-05,4.807811169801802e-91
1.324497074883866e-05,4.8078111697541043e-91
1.3247299621649288e-05,4.807811169706397e-91
1.3249628903947315e-05,4.8078111696586824e-91
1.3251958595804733e-05,4.807811169610959e-91
1.3254288697293563e-05,4.807811169563227e-91
1.3256619208485826e-05,4.8078111695154874e-91
1.3258950129453563e-05,4.807811169467739e-91
1.3261281460268824e-05,4.8078111694199816e-91
1.3263613201003671e-05,4.807811169372216e-91
1.3265945351730185e-05,4.8078111693244436e-91
1.326827791252045e-05,4.807811169276661e-91
1.327061088344657e-05,4.80781116922887e-91
1.3272944264580658e-05,4.8078111691810715e-91
1.3275278055994847e-05,4.8078111691332646e-91
1.3277612257761268e-05,4.8078111690854485e-91
1.3279946869952082e-05,4.807811169037624e-91
1.3282281892639447e-05,4.807811168989792e-91
1.3284617325895548e-05,4.8078111689419515e-91
1.3286953169792567e-05,4.8078111688941016e-91
1.3289289424402717e-05,4.807811168846244e-91
1.3291626089798206e-05,4.807811168798378e-91
1.3293963166051269e-05,4.8078111687505033e-91
1.329630065323414e-05,4.80781116870262e-91
1.329863855141908e-05,4.807811168654729e-91
1.3300976860678353e-05,4.8078111686068287e-91
1.3303315581084236e-05,4.8078111685589205e-91
1.3305654712709025e-05,4.807811168511004e-91
1.3307994255625025e-05,4.807811168463079e-91
1.3310334209904553e-05,4.807811168415145e-91
1.3312674575619936e-05,4.807811168367204e-91
1.3315015352843519e-05,4.8078111683192533e-91
1.3317356541647661e-05,4.8078111682712944e-91
1.3319698142104729e-05,4.8078111682233273e-91
1.3322040154287102e-05,4.8078111681753515e-91
1.3324382578267174e-05,4.8078111681273674e-91
1.3326725414117355e-05,4.807811168079374e-91
1.332906866191006e-05,4.807811168031374e-91
1.3331412321717725e-05,4.807811167983364e-91
1.3333756393612793e-05,4.807811167935346e-91
1.3336100877667723e-05,4.8078111678873204e-91
1.333844577395498e-05,4.807811167839285e-91
1.3340791082547057e-05,4.8078111677912423e-91
1.3343136803516441e-05,4.80781116774319e-91
1.3345482936935646e-05,4.80781116769513e-91
1.334782948287719e-05,4.8078111676470625e-91
1.335017644141361e-05,4.807811167598984e-91
1.3352523812617449e-05,4.807811167550899e-91
1.335487159656127e-05,4.807811167502805e-91
1.3357219793317641e-05,4.807811167454703e-91
1.3359568402959154e-05,4.8078111674065925e-91
1.3361917425558404e-05,4.807811167358473e-91
1.3364266861188e-05,4.8078111673103455e-91
1.3366616709920565e-05,4.807811167262209e-91
1.3368966971828736e-05,5.176548821120598e-16
1.3371317646985163e-05,3.2324804147843668e-15
1.3373668735462509e-05,5.947783297145248e-15
1.3376020237333445e-05,7.539079174566151e-15
1.3378372152670662e-05,8.792163288313382e-15
1.3380724481546854e-05,9.903226510474197e-15
1.3383077224034742e-05,1.0747518826774463e-14
1.3385430380207048e-05,1.159195959558829e-14
1.3387783950136507e-05,1.2369826957661838e-14
1.3390137933895876e-05,1.314262525096766e-14
1.3392492331557914e-05,1.393730580468118e-14
1.3394847143195402e-05,1.4753133206993953e-14
1.3397202368881126e-05,1.5577380753714517e-14
1.339955800868789e-05,1.6484723387768505e-14
1.340191406268851e-05,1.7392225560518066e-14
1.3404270530955814e-05,1.8368751465674023e-14
1.340662741356264e-05,1.9392709687140537e-14
1.3408984710581846e-05,2.042995208265812e-14
1.3411342422086294e-05,2.158975093748531e-14
1.341370054814887e-05,2.2749753720563825e-14
1.3416059088842458e-05,2.4003216762812198e-14
1.3418418044239966e-05,2.531861322463858e-14
1.342077741441431e-05,2.66508213362863e-14
1.3423137199438425e-05,2.8141718610045134e-14
1.3425497399385253e-05,2.963287802932334e-14
1.3427858014327748e-05,3.124945911254605e-14
1.3430219044338879e-05,3.295373740881052e-14
1.343258048949163e-05,3.4658315369529876e-14
1.3434942349858994e-05,3.657665624261034e-14
1.3437304625513979e-05,3.852244568886284e-14
1.3439667316529606e-05,4.051980509257048e-14
1.3442030422978906e-05,4.274009776252083e-14
1.3444393944934928e-05,4.4960780828099557e-14
1.344675788247073e-05,4.733349701060794e-14
1.3449122235659379e-05,4.986563121471286e-14
1.3451487004573967e-05,5.239821064576334e-14
1.3453852189287588e-05,5.5209346566179535e-14
1.3456217789873351e-05,5.809467501953177e-14
1.345858380640438e-05,6.101797790961296e-14
1.3460950238953814e-05,6.430225729425685e-14
1.3463317087594796e-05,6.758711415605737e-14
1.3465684352400492e-05,7.105366734317821e-14
1.3468052033444074e-05,7.479358531746838e-14
1.347042013079873e-05,7.853416088416892e-14
1.3472788644537664e-05,8.262395824241067e-14
1.3475157574734086e-05,8.687861768813251e-14
1.347752692146122e-05,9.113402523361939e-14
1.3479896684792306e-05,9.59471668526941e-14
1.34822668648006e-05,1.0078335857384469e-13
1.3484637461559363e-05,1.0578013964868906e-13
1.3487008475141871e-05,1.1127161219713866e-13
1.3489379905621417e-05,1.1676405031507507e-13
1.3491751753071304e-05,1.2264654323308092e-13
1.349412401756485e-05,1.2887773433570433e-13
1.349649669917538e-05,1.351100210730461e-13
1.3498869797976237e-05,1.4201781392861827e-13
1.3501243314040779e-05,1.4908221927732027e-13
1.3503617247442368e-05,1.5623958731089978e-13
1.3505991598254393e-05,1.642403131869546e-13
1.350836636655024e-05,1.7224244583627217e-13
1.351074155240332e-05,1.8064975079815674e-13
1.3513117155887048e-05,1.8970476405139285e-13
1.3515493177074864e-05,1.98761369454004e-13
1.3517869616040205e-05,2.086119369458453e-13
1.3520246472856533e-05,2.1885152730939267e-13
1.352262374759732e-05,2.290929181073328e-13
1.3525001440336045e-05,2.406069508710439e-13
1.352737955114621e-05,2.5217643992766393e-13
1.3529758080101325e-05,2.641168660667188e-13
1.3532137027274906e-05,2.7717592347415475e-13
1.3534516392740496e-05,2.902372770648701e-13
1.3536896176571644e-05,3.0419629214021983e-13
1.3539276378841906e-05,3.189273015345685e-13
1.354165699962486e-05,3.3366090109268164e-13
1.3544038038994092e-05,3.4994091011880207e-13
1.3546419497023202e-05,3.665445779965447e-13
1.3548801373785805e-05,3.833990756130657e-13
1.3551183669355525e-05,4.0209531129619497e-13
1.3553566383806004e-05,4.2079483435162794e-13
1.3555949517210892e-05,4.4045506361551536e-13
1.3558333069643852e-05,4.614947685648773e-13
1.3560717041178566e-05,4.825381729404042e-13
1.3563101431888725e-05,5.054168060108977e-13
1.3565486241848033e-05,5.290752532956625e-13
1.3567871471130203e-05,5.527378604618784e-13
1.3570257119808967e-05,5.795127849151757e-13
1.3572643187958068e-05,6.063072823268778e-13
1.3575029675651264e-05,6.340653514666147e-13
1.3577416582962318e-05,6.641921054506384e-13
1.3579803909965018e-05,6.943241566430706e-13
1.3582191656733154e-05,7.265851619555399e-13
1.3584579823340537e-05,7.603738894364823e-13
1.3586968409860988e-05,7.941685580131759e-13
1.3589357416368334e-05,8.315157344210075e-13
1.3591746842936428e-05,8.693668832183189e-13
1.3594136689639129e-05,9.079987540230645e-13
1.359652695655031e-05,9.503635859614605e-13
1.3598917643743855e-05,9.927358669380987e-13
1.3601308751293662e-05,1.0374579297086498e-12
1.3603700279273642e-05,1.0848557297575439e-12
1.3606092227757722e-05,1.1322618637949881e-12
1.3608484596819838e-05,1.1839330914361756e-12
1.3610877386533939e-05,1.2369318154327635e-12
1.3613270596973995e-05,1.2903118093115512e-12
1.3615664228213972e-05,1.349528217720264e-12
1.361805828032787e-05,1.4087550381918715e-12
1.3620452753389687e-05,1.4707038271009682e-12
1.3622847647473438e-05,1.5375493686892356e-12
1.362524296265315e-05,1.6044066637761389e-12
1.362763869900287e-05,1.6744345742219179e-12
1.3630034856596647e-05,1.7499771465678254e-12
1.3632431435508553e-05,1.825533001617456e-12
1.3634828435812668e-05,1.904352497769498e-12
1.3637225857583082e-05,1.9896795686824067e-12
1.3639623700893904e-05,2.075021642714312e-12
1.3642021965819254e-05,2.1637055883257126e-12
1.3644420652433266e-05,2.260020164286311e-12
1.3646819760810085e-05,2.3563516753066965e-12
1.364921929102387e-05,2.456088130528089e-12
1.365161924314879e-05,2.564723353241139e-12
1.3654019617259035e-05,2.6733776773620602e-12
1.3656420413428797e-05,2.7856513214321995e-12
1.3658821631732294e-05,2.90875450767506e-12
1.3661223272243743e-05,3.031879339237763e-12
1.3663625335037386e-05,3.156213490262511e-12
1.3666027820187473e-05,3.2956156991919253e-12
1.3668430727768265e-05,3.4350424193100007e-12
1.3670834057854039e-05,3.5744936549264504e-12
1.3673237810519086e-05,3.73037247759365e-12
1.3675641985837704e-05,3.888135057905422e-12
1.3678046583884215e-05,4.0459253777229954e-12
1.3680451604732942e-05,4.218620924122823e-12
1.3682857048458228e-05,4.396979684295134e-12
1.368526291513443e-05,4.575369805414e-12
1.3687669204835916e-05,4.766546021421873e-12
1.3690075917637061e-05,4.968013312766641e-12
1.3692483053612264e-05,5.169516028247032e-12
1.3694890612835931e-05,5.380984554507475e-12
1.3697298595382482e-05,5.608352218921373e-12
1.3699707001326351e-05,5.8357598615519505e-12
1.3702115830741984e-05,6.069492386720957e-12
1.370452508370384e-05,6.325861269055744e-12
1.3706934760286391e-05,6.582275228911841e-12
1.370934486056412e-05,6.84041672025554e-12
1.3711755384611532e-05,7.129228586718148e-12
1.3714166332503133e-05,7.418091235174612e-12
1.371657770431345e-05,7.707004674553827e-12
1.3718989500117021e-05,8.028046300388399e-12
1.3721401719988396e-05,8.353175647523463e-12
1.3723814364002142e-05,8.678362162380814e-12
1.3726227432232834e-05,9.033984814428537e-12
1.3728640924755063e-05,9.401108302279842e-12
1.3731054841643431e-05,9.768296341712472e-12
1.3733469182972557e-05,1.0156485512384234e-11
1.3735883948817066e-05,1.05706949262599e-11
1.373829913925161e-05,1.0984977170868954e-11
1.3740714754350836e-05,1.1408178472626221e-11
1.3743130794189415e-05,1.1875118492550421e-11
1.3745547258842033e-05,1.2342140614867811e-11
1.3747964148383385e-05,1.2809244854014121e-11
1.3750381462888175e-05,1.3328845527645386e-11
1.3752799202431127e-05,1.3854864502351277e-11
1.3755217367086976e-05,1.4380975967343636e-11
1.3757635956930469e-05,1.494802531009359e-11
1.3760054972036369e-05,1.5540423736121088e-11
1.376247441247945e-05,1.613292632398129e-11
1.3764894278334497e-05,1.6749375749983127e-11
1.3767314569676313e-05,1.7415977764947124e-11
1.376973528657971e-05,1.8082696989013087e-11
1.3772156429119517e-05,1.8751845579825086e-11
1.3774577997370568e-05,1.9501321399749116e-11
1.3776999991407724e-05,2.02509290005353e-11
1.3779422411305847e-05,2.1000668405353723e-11
1.3781845257139818e-05,2.1818119719902698e-11
1.3784268528984527e-05,2.266021930976814e-11
